frame_idx,frame_time_in_ms,pitch,yaw,roll,face_alignment_method,face_detection_score,face_bbox_xmin,face_bbox_ymin,face_bbox_xmax,face_bbox_ymax,au_1,au_2,au_4,au_6,au_7,au_10,au_12,au_14,au_15,au_17,au_23,au_24,au_1_intensity,au_2_intensity,au_4_intensity,au_5_intensity,au_6_intensity,au_9_intensity,au_12_intensity,au_15_intensity,au_17_intensity,au_20_intensity,au_25_intensity,au_26_intensity
0,0.0,,,,insightface_bbox,0.6772844195365906,1213.3341064453125,1254.8004150390625,2064.0,2824.034912109375,1,0,1,0,0,0,0,0,0,1,0,0,0.0906234160065651,0.041305962949991226,1.245092749595642,0.026126492768526077,0.01723843812942505,0.028898175805807114,0.009358611889183521,0.03161169961094856,0.0687025934457779,0.06618662923574448,0.040285348892211914,0.06384196877479553
1,0.03333333333333333,,,,insightface_bbox,0.6772844195365906,1213.3341064453125,1254.8004150390625,2064.0,2824.034912109375,1,0,1,0,0,0,0,0,0,1,0,1,0.086053766310215,0.044415801763534546,1.2125427722930908,0.026448234915733337,0.018888190388679504,0.028421515598893166,0.008925303816795349,0.037017736583948135,0.07208448648452759,0.05806439369916916,0.02619255520403385,0.056361399590969086
2,0.06666666666666667,,,,insightface_bbox,0.6772844195365906,1213.3341064453125,1254.8004150390625,2064.0,2824.034912109375,1,0,1,0,0,0,0,0,0,1,0,1,0.09356771409511566,0.05573635920882225,0.9960997700691223,0.03003104403614998,0.02142067812383175,0.029836539179086685,0.009863903746008873,0.04577181860804558,0.08606888353824615,0.06766147166490555,0.020346272736787796,0.05619712546467781
3,0.1,,,,insightface_bbox,0.6772844195365906,1213.3341064453125,1254.8004150390625,2064.0,2824.034912109375,1,0,1,0,0,0,0,0,0,1,0,1,0.09044229239225388,0.05816710740327835,1.0261508226394653,0.031163915991783142,0.02246003970503807,0.030874688178300858,0.010084420442581177,0.04673845320940018,0.09055516868829727,0.07325488328933716,0.020042898133397102,0.059013769030570984
4,0.13333333333333333,,,,insightface_bbox,0.6772844195365906,1213.3341064453125,1254.8004150390625,2064.0,2824.034912109375,1,0,1,0,0,0,0,0,0,1,0,1,0.08915688842535019,0.056309472769498825,1.0333225727081299,0.030608870089054108,0.022111449390649796,0.03039425238966942,0.010157836601138115,0.044306449592113495,0.0844772458076477,0.07034026086330414,0.02035721205174923,0.06026679649949074
5,0.16666666666666666,,,,insightface_bbox,0.6772844195365906,1213.3341064453125,1254.8004150390625,2064.0,2824.034912109375,1,0,1,0,0,0,0,0,0,1,0,1,0.09195945411920547,0.05779366195201874,1.019888997077942,0.031149491667747498,0.022310815751552582,0.03098965622484684,0.010301101952791214,0.04524287208914757,0.08953694254159927,0.07218436151742935,0.019646592438220978,0.06029513478279114
6,0.2,,,,insightface_bbox,0.6177403926849365,1219.1343994140625,1170.10546875,2064.0,2840.26904296875,1,0,1,0,0,0,0,0,0,1,0,1,0.08866376429796219,0.053604431450366974,1.0586906671524048,0.03228119760751724,0.024000603705644608,0.03315495699644089,0.01034548506140709,0.05190437659621239,0.09988538920879364,0.08358365297317505,0.021325238049030304,0.06420993059873581
7,0.23333333333333334,,,,insightface_bbox,0.6177403926849365,1219.1343994140625,1170.10546875,2064.0,2840.26904296875,1,0,1,0,0,0,0,0,0,1,0,1,0.08988125622272491,0.058358706533908844,1.023758053779602,0.03388497233390808,0.023879224434494972,0.03378353640437126,0.010779926553368568,0.05168286710977554,0.1017036885023117,0.0852242261171341,0.021247074007987976,0.06643957644701004
8,0.26666666666666666,,,,insightface_bbox,0.6177403926849365,1219.1343994140625,1170.10546875,2064.0,2840.26904296875,1,0,1,0,0,0,0,0,0,1,0,1,0.08870704472064972,0.05738562345504761,1.0172346830368042,0.033497780561447144,0.023843172937631607,0.033551719039678574,0.010644130408763885,0.051251620054244995,0.10086924582719803,0.08444605767726898,0.021128972992300987,0.06631222367286682
9,0.3,,,,insightface_bbox,0.6177403926849365,1219.1343994140625,1170.10546875,2064.0,2840.26904296875,1,0,1,0,0,0,0,0,0,1,0,1,0.08730080723762512,0.05594523623585701,0.9909005165100098,0.03336559236049652,0.023956965655088425,0.03382948786020279,0.010691188275814056,0.05177677422761917,0.10159086436033249,0.08507013320922852,0.02115270309150219,0.0658642128109932
10,0.3333333333333333,,,,insightface_bbox,0.6177403926849365,1219.1343994140625,1170.10546875,2064.0,2840.26904296875,1,0,1,0,0,0,0,0,0,1,0,1,0.08580372482538223,0.05463103950023651,0.9985316395759583,0.03212343528866768,0.024048317223787308,0.03292080760002136,0.010398383252322674,0.0492420494556427,0.09898428618907928,0.08258669078350067,0.019893256947398186,0.06300633400678635
11,0.36666666666666664,,,,insightface_bbox,0.6177403926849365,1219.1343994140625,1170.10546875,2064.0,2840.26904296875,1,0,1,0,0,0,0,0,0,1,0,1,0.08941148221492767,0.05627894774079323,0.9916590452194214,0.03297252580523491,0.02453841269016266,0.033291757106781006,0.010719056241214275,0.050330787897109985,0.10130494087934494,0.08197428286075592,0.019114743918180466,0.06221678853034973
12,0.4,,,,insightface_bbox,0.6439646482467651,1218.765380859375,1177.6624755859375,2064.0,2841.611083984375,1,0,1,0,0,0,0,0,0,1,0,1,0.08990015089511871,0.05829606205224991,1.010810136795044,0.034743037074804306,0.025350093841552734,0.034347571432590485,0.01152582373470068,0.04915459454059601,0.09861517697572708,0.0778602883219719,0.02105785347521305,0.06599603593349457
13,0.43333333333333335,,,,insightface_bbox,0.6439646482467651,1218.765380859375,1177.6624755859375,2064.0,2841.611083984375,1,0,1,0,0,0,0,0,0,1,0,1,0.08888937532901764,0.05874348431825638,0.9645751118659973,0.03470199927687645,0.025636164471507072,0.03431548923254013,0.01162214670330286,0.046742185950279236,0.09718061983585358,0.07693257927894592,0.020422477275133133,0.06772159039974213
14,0.4666666666666667,,,,insightface_bbox,0.6439646482467651,1218.765380859375,1177.6624755859375,2064.0,2841.611083984375,1,0,1,0,0,0,0,0,0,1,0,1,0.08735588192939758,0.060172244906425476,0.9511622786521912,0.03537636250257492,0.026136916130781174,0.03490268439054489,0.012133144773542881,0.04829962179064751,0.09507174789905548,0.0781814306974411,0.020955761894583702,0.06836505234241486
15,0.5,,,,insightface_bbox,0.6439646482467651,1218.765380859375,1177.6624755859375,2064.0,2841.611083984375,1,0,1,0,0,0,0,0,0,1,0,1,0.08634752035140991,0.058813974261283875,0.90263831615448,0.03479009121656418,0.025100402534008026,0.03386352211236954,0.011854313313961029,0.048082850873470306,0.09343501925468445,0.0772416815161705,0.019938092678785324,0.0662183091044426
16,0.5333333333333333,,,,insightface_bbox,0.6439646482467651,1218.765380859375,1177.6624755859375,2064.0,2841.611083984375,1,0,1,0,0,0,0,0,0,1,0,1,0.08756022155284882,0.05950649082660675,0.9113514423370361,0.035092324018478394,0.024815451353788376,0.03412061557173729,0.012011533603072166,0.04868079721927643,0.0946754515171051,0.07859084755182266,0.020160168409347534,0.0667508915066719
17,0.5666666666666667,,,,insightface_bbox,0.6439646482467651,1218.765380859375,1177.6624755859375,2064.0,2841.611083984375,1,0,1,0,0,0,0,0,0,1,0,1,0.08830223977565765,0.05987086892127991,0.9037256836891174,0.03485231101512909,0.02452526055276394,0.03389264643192291,0.011879881843924522,0.04755426198244095,0.09338781237602234,0.0762510597705841,0.02001773566007614,0.0673469826579094
