frame_idx,frame_time_in_ms,pitch,yaw,roll,face_alignment_method,face_detection_score,face_bbox_xmin,face_bbox_ymin,face_bbox_xmax,face_bbox_ymax,au_1,au_2,au_4,au_6,au_7,au_10,au_12,au_14,au_15,au_17,au_23,au_24,au_1_intensity,au_2_intensity,au_4_intensity,au_5_intensity,au_6_intensity,au_9_intensity,au_12_intensity,au_15_intensity,au_17_intensity,au_20_intensity,au_25_intensity,au_26_intensity
0,0.0,,,,insightface_bbox,0.8870588541030884,769.3817138671875,983.2793579101562,1434.5604248046875,1797.087890625,0,0,0,1,1,1,1,1,0,0,0,0,0.14808683097362518,0.1482054889202118,0.15405847132205963,0.13548603653907776,0.7207984328269958,0.11769253015518188,1.4186317920684814,0.08799300342798233,0.0955098494887352,0.10434949398040771,0.8932242393493652,0.2893250584602356
1,41.666666666666664,,,,insightface_bbox,0.8870588541030884,769.3817138671875,983.2793579101562,1434.5604248046875,1797.087890625,0,0,0,1,1,1,1,1,0,0,0,0,0.14929713308811188,0.14938025176525116,0.1577501744031906,0.13907520473003387,0.7669042944908142,0.11931689083576202,1.505598783493042,0.09279776364564896,0.09770389646291733,0.10837726294994354,0.9575831890106201,0.2930741012096405
2,83.33333333333333,,,,insightface_bbox,0.8870588541030884,769.3817138671875,983.2793579101562,1434.5604248046875,1797.087890625,0,0,0,1,1,1,1,1,0,0,0,0,0.1504630297422409,0.15039536356925964,0.16040848195552826,0.13934621214866638,0.7732111215591431,0.12072551250457764,1.5525485277175903,0.09357647597789764,0.09650161862373352,0.10743990540504456,0.9854182600975037,0.2973683476448059
3,125.0,,,,insightface_bbox,0.8870588541030884,769.3817138671875,983.2793579101562,1434.5604248046875,1797.087890625,0,0,0,1,1,1,1,1,0,0,0,0,0.15202027559280396,0.15166465938091278,0.16296514868736267,0.1409594863653183,0.7816057801246643,0.12222997099161148,1.5750482082366943,0.0952916219830513,0.09619850665330887,0.10710648447275162,1.044979453086853,0.30336880683898926
4,166.66666666666666,,,,insightface_bbox,0.8870588541030884,769.3817138671875,983.2793579101562,1434.5604248046875,1797.087890625,0,0,0,1,1,1,1,1,0,0,0,0,0.1537693738937378,0.153305783867836,0.17241191864013672,0.14392772316932678,0.8321628570556641,0.121078722178936,1.7217564582824707,0.09754303097724915,0.09493693709373474,0.10380186140537262,1.1470091342926025,0.3198006749153137
5,208.33333333333334,,,,insightface_bbox,0.8870588541030884,769.3817138671875,983.2793579101562,1434.5604248046875,1797.087890625,0,0,0,1,1,1,1,1,0,0,0,0,0.15591366589069366,0.15660369396209717,0.17164310812950134,0.14486239850521088,0.8386074900627136,0.11868251860141754,1.7415136098861694,0.09776651859283447,0.09573978185653687,0.10436312854290009,1.103667974472046,0.31701770424842834
6,250.0,,,,insightface_bbox,0.8823269605636597,765.0836791992188,982.60107421875,1440.9991455078125,1807.029541015625,0,0,0,1,1,1,1,1,0,0,0,0,0.1471623033285141,0.14793726801872253,0.16972467303276062,0.14150506258010864,0.6677396297454834,0.11757597327232361,1.4597111940383911,0.0973818302154541,0.1021689772605896,0.11058046668767929,1.1946203708648682,0.29158127307891846
7,291.6666666666667,,,,insightface_bbox,0.8823269605636597,765.0836791992188,982.60107421875,1440.9991455078125,1807.029541015625,0,0,0,1,1,1,1,1,0,0,0,0,0.1503574699163437,0.15443427860736847,0.1724044233560562,0.14126411080360413,0.6816837191581726,0.1184186041355133,1.5016169548034668,0.095940500497818,0.10874272882938385,0.11424359679222107,1.1104710102081299,0.2774869501590729
8,333.3333333333333,,,,insightface_bbox,0.8823269605636597,765.0836791992188,982.60107421875,1440.9991455078125,1807.029541015625,0,0,0,1,1,1,1,1,0,0,0,0,0.13972406089305878,0.14440567791461945,0.15513642132282257,0.12232336401939392,0.4969480335712433,0.11082351207733154,1.1315561532974243,0.07715661823749542,0.08787532150745392,0.09542596340179443,0.9791676998138428,0.2779817581176758
9,375.0,,,,insightface_bbox,0.8823269605636597,765.0836791992188,982.60107421875,1440.9991455078125,1807.029541015625,0,0,0,1,1,1,1,1,0,0,0,0,0.120735764503479,0.12961991131305695,0.16104072332382202,0.11332772672176361,0.4772351384162903,0.11496531963348389,1.0757956504821777,0.07305935770273209,0.08117466419935226,0.08722276240587234,1.014265775680542,0.22199374437332153
10,416.6666666666667,,,,insightface_bbox,0.8823269605636597,765.0836791992188,982.60107421875,1440.9991455078125,1807.029541015625,0,0,0,1,1,1,1,1,0,0,0,0,0.1384490579366684,0.12822496891021729,0.17144912481307983,0.10123468935489655,0.40996742248535156,0.1065111979842186,0.8993529677391052,0.05645064264535904,0.06795430183410645,0.07979639619588852,0.644528329372406,0.17696204781532288
11,458.3333333333333,,,,insightface_bbox,0.8823269605636597,765.0836791992188,982.60107421875,1440.9991455078125,1807.029541015625,0,0,0,0,1,1,1,1,0,0,0,0,0.13959380984306335,0.13311950862407684,0.15156704187393188,0.10229003429412842,0.5068696141242981,0.09738133102655411,1.0789856910705566,0.05978681519627571,0.07511257380247116,0.08391600102186203,0.6023415923118591,0.19976405799388885
12,500.0,,,,insightface_bbox,0.8981330990791321,738.7479858398438,869.3336791992188,1446.9244384765625,1740.5018310546875,0,0,0,0,1,1,1,1,0,0,0,0,0.1352149099111557,0.12646852433681488,0.1382904052734375,0.09809418022632599,0.371492862701416,0.11063428223133087,0.9833239316940308,0.06014849618077278,0.07100461423397064,0.07639580965042114,0.4652467668056488,0.15886211395263672
13,541.6666666666666,,,,insightface_bbox,0.8981330990791321,738.7479858398438,869.3336791992188,1446.9244384765625,1740.5018310546875,0,0,0,0,0,1,1,1,0,0,0,0,0.1108032837510109,0.11561180651187897,0.11468590050935745,0.08671548217535019,0.28997647762298584,0.09850606322288513,0.7352414727210999,0.05819323658943176,0.07019579410552979,0.07026208937168121,0.3350462317466736,0.1705537587404251
14,583.3333333333334,,,,insightface_bbox,0.8981330990791321,738.7479858398438,869.3336791992188,1446.9244384765625,1740.5018310546875,0,0,0,0,0,1,1,1,0,0,0,0,0.10856974869966507,0.11455993354320526,0.119625523686409,0.08982520550489426,0.25133323669433594,0.10311000049114227,0.5769349932670593,0.06401172280311584,0.07221740484237671,0.074159637093544,0.3963388204574585,0.18208229541778564
15,625.0,,,,insightface_bbox,0.8981330990791321,738.7479858398438,869.3336791992188,1446.9244384765625,1740.5018310546875,0,0,0,0,0,1,1,1,0,0,0,0,0.11284616589546204,0.11434481292963028,0.1394764930009842,0.09358486533164978,0.23783667385578156,0.1070186048746109,0.6178146004676819,0.06404559314250946,0.07323430478572845,0.07511980831623077,0.35746094584465027,0.2016882449388504
16,666.6666666666666,,,,insightface_bbox,0.8981330990791321,738.7479858398438,869.3336791992188,1446.9244384765625,1740.5018310546875,0,0,0,0,0,1,1,1,0,0,0,0,0.10477639734745026,0.11248879879713058,0.14170044660568237,0.1008279025554657,0.264726847410202,0.11596576124429703,0.7044855356216431,0.06996643543243408,0.07668449729681015,0.07683373987674713,0.5564621686935425,0.21028898656368256
17,708.3333333333334,,,,insightface_bbox,0.8981330990791321,738.7479858398438,869.3336791992188,1446.9244384765625,1740.5018310546875,0,0,0,0,0,1,1,1,0,0,0,0,0.10265860706567764,0.11249604821205139,0.13688889145851135,0.10172463953495026,0.2749324440956116,0.11214339733123779,0.7501664161682129,0.07062771171331406,0.0749271959066391,0.07654665410518646,0.542330801486969,0.19812054932117462
18,750.0,,,,insightface_bbox,0.8951288461685181,729.6267700195312,751.7445678710938,1441.1641845703125,1660.8087158203125,0,0,0,0,0,1,1,1,0,0,0,0,0.11727707087993622,0.13356587290763855,0.1330835521221161,0.11216965317726135,0.32302331924438477,0.1107676699757576,0.883227527141571,0.08039701730012894,0.07798904180526733,0.07965771853923798,0.4791945517063141,0.2239934206008911
19,791.6666666666666,,,,insightface_bbox,0.8951288461685181,729.6267700195312,751.7445678710938,1441.1641845703125,1660.8087158203125,0,0,0,0,0,1,1,1,0,0,0,0,0.1098613291978836,0.12876996397972107,0.1247623935341835,0.1095014438033104,0.32560333609580994,0.10999990999698639,0.9540053606033325,0.07892739772796631,0.07763954997062683,0.07670916616916656,0.49965035915374756,0.226486936211586
20,833.3333333333334,,,,insightface_bbox,0.8951288461685181,729.6267700195312,751.7445678710938,1441.1641845703125,1660.8087158203125,0,0,0,0,0,1,1,1,0,0,0,0,0.094961978495121,0.1155017763376236,0.10432281345129013,0.1068389043211937,0.32429540157318115,0.1080557256937027,0.915410041809082,0.07847613841295242,0.07757394015789032,0.07111045718193054,0.645078718662262,0.2024233043193817
21,875.0,,,,insightface_bbox,0.8951288461685181,729.6267700195312,751.7445678710938,1441.1641845703125,1660.8087158203125,0,0,0,0,0,1,1,1,0,0,0,0,0.08939135074615479,0.11035485565662384,0.09721042215824127,0.1063050627708435,0.31179532408714294,0.10865187644958496,0.8641144037246704,0.07930243015289307,0.07626570016145706,0.06970195472240448,0.7312462329864502,0.19635914266109467
22,916.6666666666666,,,,insightface_bbox,0.8951288461685181,729.6267700195312,751.7445678710938,1441.1641845703125,1660.8087158203125,0,0,0,0,0,1,1,1,0,0,0,0,0.08517929911613464,0.10709494352340698,0.09019703418016434,0.1058981865644455,0.3139181137084961,0.10697312653064728,0.8626595139503479,0.07973894476890564,0.07582095265388489,0.06858666241168976,0.8134954571723938,0.19592592120170593
23,958.3333333333334,,,,insightface_bbox,0.8951288461685181,729.6267700195312,751.7445678710938,1441.1641845703125,1660.8087158203125,0,0,0,0,0,1,1,1,0,0,0,0,0.08276157826185226,0.10482568293809891,0.08663912117481232,0.10385673493146896,0.3008337616920471,0.10461487621068954,0.8255314826965332,0.07885342836380005,0.07511451095342636,0.06770060211420059,0.8022224307060242,0.1987323760986328
24,1000.0,,,,insightface_bbox,0.9013915657997131,727.3372192382812,730.6405639648438,1442.2567138671875,1648.6444091796875,0,0,0,0,0,1,1,1,0,0,0,0,0.08970997482538223,0.10580761730670929,0.08205310255289078,0.10412495583295822,0.3138819932937622,0.09924629330635071,0.9292855858802795,0.07777276635169983,0.07633578032255173,0.06915339827537537,0.8916295170783997,0.21266357600688934
25,1041.6666666666667,,,,insightface_bbox,0.9013915657997131,727.3372192382812,730.6405639648438,1442.2567138671875,1648.6444091796875,0,0,0,0,0,1,1,1,0,0,0,0,0.08821219205856323,0.10433036834001541,0.0838729739189148,0.10432281345129013,0.32109493017196655,0.09911450743675232,0.9382423758506775,0.0773780420422554,0.07474810630083084,0.06712011247873306,0.9326898455619812,0.2139650583267212
26,1083.3333333333333,,,,insightface_bbox,0.9013915657997131,727.3372192382812,730.6405639648438,1442.2567138671875,1648.6444091796875,0,0,0,0,0,1,1,1,0,0,0,0,0.08752076327800751,0.10342809557914734,0.0816630944609642,0.10301992297172546,0.31301501393318176,0.0981588065624237,0.881919264793396,0.07653152197599411,0.07312935590744019,0.06705888360738754,0.9848988056182861,0.21782131493091583
27,1125.0,,,,insightface_bbox,0.9013915657997131,727.3372192382812,730.6405639648438,1442.2567138671875,1648.6444091796875,0,0,0,0,0,1,1,1,0,0,0,0,0.08540713042020798,0.10048568248748779,0.07878103107213974,0.10072848200798035,0.3051162660121918,0.0978517234325409,0.8175197839736938,0.07520222663879395,0.07012352347373962,0.06712651997804642,1.0861692428588867,0.21582093834877014
28,1166.6666666666667,,,,insightface_bbox,0.9013915657997131,727.3372192382812,730.6405639648438,1442.2567138671875,1648.6444091796875,0,0,0,0,0,1,1,1,0,0,0,0,0.08162403106689453,0.0989622175693512,0.07792185992002487,0.10016840696334839,0.31559187173843384,0.09778212755918503,0.8273548483848572,0.0745934247970581,0.06709843128919601,0.06771735101938248,1.1755046844482422,0.2180330753326416
29,1208.3333333333333,,,,insightface_bbox,0.9013915657997131,727.3372192382812,730.6405639648438,1442.2567138671875,1648.6444091796875,0,0,0,0,0,1,1,1,0,0,0,0,0.08432258665561676,0.10307613015174866,0.0820297822356224,0.10318820178508759,0.3389906585216522,0.09845975786447525,0.8961771726608276,0.07655505836009979,0.06651577353477478,0.06814746558666229,1.160449743270874,0.23351648449897766
30,1250.0,,,,insightface_bbox,0.9013562202453613,723.3375244140625,728.4298095703125,1446.9495849609375,1664.449951171875,0,0,0,0,0,1,1,1,0,0,0,0,0.097194604575634,0.10217591375112534,0.0945579931139946,0.0961548388004303,0.26448583602905273,0.09495121240615845,0.9930595755577087,0.07195799052715302,0.07696148008108139,0.07321489602327347,0.6380475163459778,0.20439350605010986
31,1291.6666666666667,,,,insightface_bbox,0.9013562202453613,723.3375244140625,728.4298095703125,1446.9495849609375,1664.449951171875,0,0,0,0,0,1,1,1,0,0,0,0,0.09445568919181824,0.1018863320350647,0.0961155891418457,0.09736177325248718,0.2609632611274719,0.09592480212450027,0.9335842132568359,0.07331953942775726,0.07780423760414124,0.07536168396472931,0.6712741851806641,0.2126128077507019
32,1333.3333333333333,,,,insightface_bbox,0.9013562202453613,723.3375244140625,728.4298095703125,1446.9495849609375,1664.449951171875,0,0,0,0,0,1,1,1,0,0,0,0,0.09230028837919235,0.10004415363073349,0.10005119442939758,0.10083316266536713,0.26584771275520325,0.09880439937114716,0.9400502443313599,0.07551747560501099,0.08199204504489899,0.0792776420712471,0.7658157348632812,0.21308201551437378
33,1375.0,,,,insightface_bbox,0.9013562202453613,723.3375244140625,728.4298095703125,1446.9495849609375,1664.449951171875,0,0,0,0,0,1,1,1,0,0,0,0,0.09205706417560577,0.09939688444137573,0.09801734983921051,0.10155923664569855,0.257541686296463,0.09807512164115906,0.9567580223083496,0.07490622252225876,0.08089503645896912,0.07972158491611481,0.8592691421508789,0.23031672835350037
