frame_idx,frame_time_in_ms,pitch,yaw,roll,face_alignment_method,face_detection_score,face_bbox_xmin,face_bbox_ymin,face_bbox_xmax,face_bbox_ymax,au_1,au_2,au_4,au_6,au_7,au_10,au_12,au_14,au_15,au_17,au_23,au_24,au_1_intensity,au_2_intensity,au_4_intensity,au_5_intensity,au_6_intensity,au_9_intensity,au_12_intensity,au_15_intensity,au_17_intensity,au_20_intensity,au_25_intensity,au_26_intensity
0,0.0,,,,insightface_bbox,0.8261938095092773,387.64703369140625,1065.9776611328125,1730.5665283203125,2788.126708984375,0,0,0,0,0,0,0,0,0,0,0,0,0.030946936458349228,0.026315031573176384,0.02734040841460228,0.01995828188955784,0.016409024596214294,0.019010545685887337,0.013917384669184685,0.025471657514572144,0.046562470495700836,0.03530391305685043,0.008317733183503151,0.02504894696176052
1,41.666666666666664,,,,insightface_bbox,0.8261938095092773,387.64703369140625,1065.9776611328125,1730.5665283203125,2788.126708984375,0,0,0,0,0,0,0,0,0,0,0,0,0.030399423092603683,0.02560744248330593,0.02716945670545101,0.019762087613344193,0.017188003286719322,0.01867426186800003,0.014343811199069023,0.025168228894472122,0.04645772650837898,0.0360998660326004,0.008195674046874046,0.024426184594631195
2,83.33333333333333,,,,insightface_bbox,0.8261938095092773,387.64703369140625,1065.9776611328125,1730.5665283203125,2788.126708984375,0,0,0,0,0,0,0,0,0,0,0,0,0.0299338661134243,0.02522026188671589,0.02645081840455532,0.01941295713186264,0.01696018874645233,0.018108341842889786,0.014084169641137123,0.02468733862042427,0.04548805207014084,0.03626644238829613,0.0077589950524270535,0.024039100855588913
3,125.0,,,,insightface_bbox,0.8261938095092773,387.64703369140625,1065.9776611328125,1730.5665283203125,2788.126708984375,0,0,0,0,0,0,0,0,0,0,0,0,0.02990327961742878,0.02501322329044342,0.026892531663179398,0.019419383257627487,0.01737338677048683,0.01828109659254551,0.01437905803322792,0.02480432763695717,0.046128783375024796,0.037123531103134155,0.008030490949749947,0.02385033667087555
4,166.66666666666666,,,,insightface_bbox,0.8261938095092773,387.64703369140625,1065.9776611328125,1730.5665283203125,2788.126708984375,0,0,0,0,0,0,0,0,0,0,0,0,0.029977217316627502,0.025193244218826294,0.02793848142027855,0.019607095047831535,0.0172143392264843,0.01815336011350155,0.014337973669171333,0.024875111877918243,0.04710809141397476,0.03811687231063843,0.007652111351490021,0.02358531951904297
5,208.33333333333334,,,,insightface_bbox,0.8261938095092773,387.64703369140625,1065.9776611328125,1730.5665283203125,2788.126708984375,0,0,0,0,0,0,0,0,0,0,0,0,0.029658537358045578,0.024634260684251785,0.02794843167066574,0.019416488707065582,0.01744733937084675,0.017938951030373573,0.014554564841091633,0.02460746094584465,0.04725167900323868,0.0392916202545166,0.0076975272968411446,0.02319665439426899
6,250.0,,,,insightface_bbox,0.8302468061447144,400.56549072265625,1082.3560791015625,1732.899658203125,2791.02978515625,0,0,0,0,0,0,0,0,0,0,0,0,0.03334773704409599,0.02706168219447136,0.027685627341270447,0.022209569811820984,0.019488075748085976,0.02060038596391678,0.019518330693244934,0.026874970644712448,0.04983993247151375,0.043416835367679596,0.013047615066170692,0.029315251857042313
7,291.6666666666667,,,,insightface_bbox,0.8302468061447144,400.56549072265625,1082.3560791015625,1732.899658203125,2791.02978515625,0,0,0,0,0,0,0,0,0,0,0,0,0.03289671987295151,0.026523876935243607,0.02781730145215988,0.022032860666513443,0.019539684057235718,0.0205669067800045,0.01917383447289467,0.02672596089541912,0.04918909817934036,0.043421369045972824,0.013110571540892124,0.028984613716602325
8,333.3333333333333,,,,insightface_bbox,0.8302468061447144,400.56549072265625,1082.3560791015625,1732.899658203125,2791.02978515625,0,0,0,0,0,0,0,0,0,0,0,0,0.032593946903944016,0.02622409537434578,0.027961449697613716,0.02172006480395794,0.019736142829060555,0.020233333110809326,0.018622037023305893,0.026629583910107613,0.04910917580127716,0.04367602616548538,0.012856675311923027,0.028590263798832893
9,375.0,,,,insightface_bbox,0.8302468061447144,400.56549072265625,1082.3560791015625,1732.899658203125,2791.02978515625,0,0,0,0,0,0,0,0,0,0,0,0,0.03198797628283501,0.026022743433713913,0.027946272864937782,0.021356601268053055,0.020042620599269867,0.019899893552064896,0.018031246960163116,0.026439230889081955,0.04916791617870331,0.043176986277103424,0.012240521609783173,0.02761029452085495
10,416.6666666666667,,,,insightface_bbox,0.8302468061447144,400.56549072265625,1082.3560791015625,1732.899658203125,2791.02978515625,0,0,0,0,0,0,0,0,0,0,0,0,0.032015345990657806,0.02621503919363022,0.02741939201951027,0.0212401133030653,0.02012070268392563,0.0198148712515831,0.017707500606775284,0.02617241069674492,0.049373652786016464,0.042693767696619034,0.012453576549887657,0.027653206139802933
11,458.3333333333333,,,,insightface_bbox,0.8302468061447144,400.56549072265625,1082.3560791015625,1732.899658203125,2791.02978515625,0,0,0,0,0,0,0,0,0,0,0,0,0.0320306234061718,0.026136409491300583,0.027751032263040543,0.0212272796779871,0.020460501313209534,0.019917089492082596,0.017819833010435104,0.02620518021285534,0.04953019693493843,0.04286164417862892,0.012455708347260952,0.02754167839884758
12,500.0,,,,insightface_bbox,0.8283218741416931,389.76470947265625,1059.1297607421875,1720.2957763671875,2787.1103515625,0,0,0,0,0,0,0,0,0,0,0,0,0.03370418772101402,0.02759583108127117,0.02878587692975998,0.02271757274866104,0.02228766307234764,0.021705271676182747,0.021179718896746635,0.027916431427001953,0.05507395416498184,0.04618382453918457,0.015376271679997444,0.030542219057679176
