frame_idx,frame_time_in_ms,pitch,yaw,roll,face_alignment_method,face_detection_score,face_bbox_xmin,face_bbox_ymin,face_bbox_xmax,face_bbox_ymax,au_1,au_2,au_4,au_6,au_7,au_10,au_12,au_14,au_15,au_17,au_23,au_24,au_1_intensity,au_2_intensity,au_4_intensity,au_5_intensity,au_6_intensity,au_9_intensity,au_12_intensity,au_15_intensity,au_17_intensity,au_20_intensity,au_25_intensity,au_26_intensity
0,0.0,,,,insightface_bbox,0.8327503204345703,398.4833068847656,1064.9486083984375,1726.718994140625,2802.522216796875,0,0,0,0,0,0,0,0,0,0,0,0,0.03430965915322304,0.028792070224881172,0.02700784243643284,0.024109631776809692,0.02111826278269291,0.022521140053868294,0.021463152021169662,0.029382409527897835,0.05358733981847763,0.042618267238140106,0.020481282845139503,0.03434574604034424
1,41.666666666666664,,,,insightface_bbox,0.8327503204345703,398.4833068847656,1064.9486083984375,1726.718994140625,2802.522216796875,0,0,0,0,0,0,0,0,0,0,0,0,0.033743225038051605,0.027989942580461502,0.026472581550478935,0.023432321846485138,0.020779915153980255,0.02180815115571022,0.02057083323597908,0.02863982506096363,0.05288419872522354,0.04220791161060333,0.019107019528746605,0.03346090763807297
2,83.33333333333333,,,,insightface_bbox,0.8327503204345703,398.4833068847656,1064.9486083984375,1726.718994140625,2802.522216796875,0,0,0,0,0,0,0,0,0,0,0,0,0.033606380224227905,0.02769160270690918,0.026232602074742317,0.02323160320520401,0.02061017043888569,0.021747706457972527,0.020056849345564842,0.02846921794116497,0.053000565618276596,0.04168606922030449,0.019569870084524155,0.03361569344997406
3,125.0,,,,insightface_bbox,0.8327503204345703,398.4833068847656,1064.9486083984375,1726.718994140625,2802.522216796875,0,0,0,0,0,0,0,0,0,0,0,0,0.03319518268108368,0.027270585298538208,0.025944195687770844,0.02279086410999298,0.02062702178955078,0.02136220969259739,0.019994590431451797,0.02775961346924305,0.05157388746738434,0.04122842475771904,0.01887395605444908,0.03302917629480362
4,166.66666666666666,,,,insightface_bbox,0.8327503204345703,398.4833068847656,1064.9486083984375,1726.718994140625,2802.522216796875,0,0,0,0,0,0,0,0,0,0,0,0,0.031936097890138626,0.02664073556661606,0.02497607097029686,0.022292139008641243,0.020407818257808685,0.0205528661608696,0.020117606967687607,0.02695387229323387,0.04967571794986725,0.04016122967004776,0.0174265094101429,0.03192514553666115
5,208.33333333333334,,,,insightface_bbox,0.8327503204345703,398.4833068847656,1064.9486083984375,1726.718994140625,2802.522216796875,0,0,0,0,0,0,0,0,0,0,0,0,0.03215085342526436,0.026524856686592102,0.02516544982790947,0.022130541503429413,0.0202084518969059,0.020415300503373146,0.019291281700134277,0.026982098817825317,0.04982885345816612,0.040488965809345245,0.017785601317882538,0.03210078179836273
6,250.0,,,,insightface_bbox,0.8288508653640747,390.39764404296875,1053.624267578125,1726.9229736328125,2830.888427734375,0,0,0,0,0,0,0,0,0,0,0,0,0.03452765941619873,0.028452107682824135,0.02569950371980667,0.02314368076622486,0.021843288093805313,0.020975174382328987,0.01884395442903042,0.025790465995669365,0.048253726214170456,0.041067205369472504,0.017275594174861908,0.032516587525606155
7,291.6666666666667,,,,insightface_bbox,0.8288508653640747,390.39764404296875,1053.624267578125,1726.9229736328125,2830.888427734375,0,0,0,0,0,0,0,0,0,0,0,0,0.030357541516423225,0.026995668187737465,0.024487722665071487,0.022541087120771408,0.019665824249386787,0.02087235264480114,0.01698804274201393,0.024772346019744873,0.04705950245261192,0.03998394310474396,0.025737181305885315,0.03450684994459152
8,333.3333333333333,,,,insightface_bbox,0.8288508653640747,390.39764404296875,1053.624267578125,1726.9229736328125,2830.888427734375,0,0,0,0,0,0,0,0,0,0,0,0,0.031543295830488205,0.02922775037586689,0.027685169130563736,0.02484990283846855,0.021881848573684692,0.023194946348667145,0.02208208665251732,0.026862509548664093,0.04982386529445648,0.04444408789277077,0.039354145526885986,0.03872523084282875
9,375.0,,,,insightface_bbox,0.8288508653640747,390.39764404296875,1053.624267578125,1726.9229736328125,2830.888427734375,0,0,0,0,0,0,0,0,0,0,0,0,0.03139656409621239,0.028916196897625923,0.02967078424990177,0.024647356942296028,0.021988097578287125,0.02283279038965702,0.02273326739668846,0.02599327079951763,0.05145753175020218,0.04341697692871094,0.03769005462527275,0.0362280048429966
